"'=== Task 1: Monthly late rate overall and by ship_mode (Apr-Jun 2025) ==='"
"=== Task 1: Monthly late rate overall and by ship_mode (Apr-Jun 2025) ==="
order_month,ship_mode,total_orders,late_rate
763,3,2024-04-08,0.558823529411765
764,10,2024-04-09,0.394736842105263
765,6,2024-04-09,0.51219512195122
766,18,2024-04-09,0.533333333333333
767,6,2024-04-09,0.51219512195122
768,4,2024-04-09,0.586206896551724
769,9,2024-04-09,0.40625
770,13,2024-04-10,0.538461538461538
771,6,2024-04-10,0.534883720930233
772,9,2024-04-10,0.424242424242424
773,6,2024-04-10,0.534883720930233
774,19,2024-04-10,0.46875
775,12,2024-04-10,0.513513513513513
776,9,2024-04-10,0.424242424242424
777,3,2024-04-11,0.575757575757576
778,12,2024-04-11,0.5
779,9,2024-04-11,0.4
780,16,2024-04-11,0.560975609756098
781,8,2024-04-11,0.606060606060606
782,7,2024-04-11,0.466666666666667
783,18,2024-04-11,0.566666666666667
784,19,2024-04-11,0.484848484848485
785,2,2024-04-12,0.411764705882353
786,11,2024-04-12,0.592592592592593
787,14,2024-04-12,0.454545454545455
788,5,2024-04-12,0.487179487179487
789,1,2024-04-12,0.645161290322581
790,5,2024-04-12,0.487179487179487
791,12,2024-04-12,0.487179487179487
792,12,2024-04-12,0.487179487179487
793,18,2024-04-12,0.580645161290323
794,18,2024-04-12,0.580645161290323
795,2,2024-04-12,0.411764705882353
796,20,2024-04-12,0.428571428571429
797,12,2024-04-12,0.487179487179487
798,18,2024-04-13,0.59375
799,8,2024-04-13,0.625
800,5,2024-04-13,0.538461538461538
801,10,2024-04-13,0.333333333333333
802,5,2024-04-13,0.538461538461538
803,13,2024-04-13,0.564102564102564
804,13,2024-04-13,0.564102564102564
805,16,2024-04-13,0.536585365853659
806,17,2024-04-14,0.424242424242424
807,20,2024-04-14,0.444444444444444
808,19,2024-04-14,0.484848484848485
809,9,2024-04-14,0.388888888888889
810,12,2024-04-14,0.536585365853659
811,20,2024-04-14,0.444444444444444
812,10,2024-04-14,0.351351351351351
813,8,2024-04-14,0.606060606060606
814,11,2024-04-15,0.571428571428571
815,7,2024-04-15,0.451612903225806
816,16,2024-04-15,0.560975609756098
817,2,2024-04-15,0.416666666666667
818,14,2024-04-15,0.454545454545455
819,20,2024-04-15,0.405405405405405
820,5,2024-04-15,0.51219512195122
821,6,2024-04-15,0.525
822,1,2024-04-15,0.625
823,19,2024-04-15,0.515151515151515
824,6,2024-04-15,0.525
825,20,2024-04-15,0.405405405405405
826,12,2024-04-16,0.523809523809524
827,10,2024-04-16,0.368421052631579
828,15,2024-04-16,0.387096774193548
829,18,2024-04-16,0.606060606060606
830,12,2024-04-17,0.511627906976744
831,9,2024-04-17,0.4
832,18,2024-04-17,0.588235294117647
833,7,2024-04-17,0.483870967741935
834,3,2024-04-17,0.612903225806452
835,12,2024-04-17,0.511627906976744
836,5,2024-04-17,0.525
837,13,2024-04-17,0.58974358974359
838,15,2024-04-17,0.375
839,3,2024-04-18,0.612903225806452
840,20,2024-04-18,0.388888888888889
841,16,2024-04-18,0.536585365853659
842,7,2024-04-18,0.5
843,2,2024-04-18,0.405405405405405
844,5,2024-04-18,0.51219512195122
845,5,2024-04-18,0.51219512195122
846,9,2024-04-18,0.428571428571429
847,8,2024-04-19,0.59375
848,3,2024-04-19,0.580645161290323
849,3,2024-04-19,0.580645161290323
850,6,2024-04-19,0.55
851,4,2024-04-19,0.586206896551724
852,20,2024-04-19,0.416666666666667
853,1,2024-04-19,0.6
854,16,2024-04-19,0.55
855,16,2024-04-19,0.55
856,17,2024-04-20,0.4
857,17,2024-04-20,0.4
858,14,2024-04-20,0.451612903225806
859,2,2024-04-20,0.388888888888889
860,2,2024-04-20,0.388888888888889
861,17,2024-04-20,0.4
862,7,2024-04-20,0.515151515151515
863,6,2024-04-20,0.536585365853659
864,10,2024-04-20,0.384615384615385
865,13,2024-04-20,0.564102564102564
866,19,2024-04-20,0.5
867,16,2024-04-20,0.547619047619048
868,2,2024-04-20,0.388888888888889
869,13,2024-04-20,0.564102564102564
870,2,2024-04-21,0.384615384615385
871,2,2024-04-21,0.384615384615385
872,13,2024-04-21,0.575
873,9,2024-04-21,0.382352941176471
874,20,2024-04-21,0.405405405405405
875,17,2024-04-21,0.424242424242424
876,15,2024-04-21,0.34375
877,5,2024-04-21,0.511627906976744
878,10,2024-04-21,0.421052631578947
879,14,2024-04-21,0.4375
880,8,2024-04-22,0.575757575757576
881,7,2024-04-22,0.515151515151515
882,3,2024-04-22,0.53125
883,7,2024-04-22,0.515151515151515
884,9,2024-04-22,0.352941176470588
885,2,2024-04-22,0.390243902439024
886,10,2024-04-22,0.41025641025641
887,14,2024-04-22,0.454545454545455
888,10,2024-04-22,0.41025641025641
889,16,2024-04-22,0.534883720930233
890,15,2024-04-22,0.363636363636364
891,20,2024-04-23,0.405405405405405
892,1,2024-04-23,0.580645161290323
893,12,2024-04-23,0.538461538461538
894,4,2024-04-23,0.551724137931034
895,16,2024-04-23,0.511627906976744
896,16,2024-04-24,0.522727272727273
897,13,2024-04-24,0.575
898,18,2024-04-24,0.575757575757576
899,18,2024-04-24,0.575757575757576
900,14,2024-04-24,0.470588235294118
901,1,2024-04-24,0.5625
902,14,2024-04-24,0.470588235294118
903,17,2024-04-24,0.424242424242424
904,3,2024-04-24,0.515151515151515
905,11,2024-04-25,0.551724137931034
906,10,2024-04-25,0.435897435897436
907,18,2024-04-25,0.571428571428571
908,17,2024-04-25,0.411764705882353
909,13,2024-04-25,0.585365853658537
910,8,2024-04-25,0.575757575757576
911,4,2024-04-25,0.566666666666667
912,1,2024-04-25,0.548387096774194
913,3,2024-04-25,0.515151515151515
914,16,2024-04-25,0.511111111111111
915,1,2024-04-25,0.548387096774194
916,8,2024-04-25,0.575757575757576
917,5,2024-04-26,0.476190476190476
918,16,2024-04-26,0.511111111111111
919,8,2024-04-26,0.6
920,6,2024-04-26,0.51219512195122
921,16,2024-04-26,0.511111111111111
922,9,2024-04-26,0.363636363636364
923,5,2024-04-26,0.476190476190476
924,9,2024-04-26,0.363636363636364
925,19,2024-04-27,0.483870967741935
926,19,2024-04-27,0.483870967741935
927,4,2024-04-27,0.533333333333333
928,13,2024-04-27,0.58974358974359
929,7,2024-04-27,0.46875
930,14,2024-04-27,0.444444444444444
931,10,2024-04-27,0.461538461538462
932,17,2024-04-27,0.428571428571429
933,18,2024-04-28,0.542857142857143
934,15,2024-04-28,0.34375
935,9,2024-04-28,0.4
936,3,2024-04-28,0.484848484848485
937,19,2024-04-28,0.46875
938,15,2024-04-28,0.34375
939,17,2024-04-28,0.444444444444444
940,3,2024-04-28,0.484848484848485
941,9,2024-04-28,0.4
942,19,2024-04-28,0.46875
943,12,2024-04-28,0.525
944,10,2024-04-28,0.475
945,1,2024-04-28,0.5
946,18,2024-04-29,0.527777777777778
947,3,2024-04-29,0.457142857142857
948,15,2024-04-29,0.363636363636364
949,8,2024-04-29,0.6
950,13,2024-04-29,0.6
951,17,2024-04-29,0.459459459459459
952,17,2024-04-30,0.432432432432432
953,18,2024-04-30,0.527777777777778
954,12,2024-04-30,0.51219512195122
955,4,2024-04-30,0.571428571428571
956,1,2024-04-30,0.483870967741935
957,1,2024-04-30,0.483870967741935
958,11,2024-04-30,0.592592592592593
959,5,2024-04-30,0.48780487804878
960,15,2024-04-30,0.352941176470588
961,20,2024-04-30,0.405405405405405
962,14,2024-05-01,0.459459459459459
963,7,2024-05-01,0.483870967741935
964,10,2024-05-01,0.5
965,1,2024-05-01,0.454545454545455
966,8,2024-05-01,0.611111111111111
967,3,2024-05-01,0.46875
968,17,2024-05-01,0.447368421052632
969,8,2024-05-01,0.611111111111111
970,19,2024-05-01,0.470588235294118
971,7,2024-05-01,0.483870967741935
972,11,2024-05-01,0.607142857142857
973,11,2024-05-01,0.607142857142857
974,13,2024-05-01,0.578947368421053
975,6,2024-05-01,0.540540540540541
976,3,2024-05-02,0.484848484848485
977,18,2024-05-02,0.542857142857143
978,11,2024-05-02,0.586206896551724
979,6,2024-05-02,0.540540540540541
980,15,2024-05-02,0.371428571428571
981,1,2024-05-02,0.424242424242424
982,13,2024-05-02,0.605263157894737
983,8,2024-05-02,0.578947368421053
984,15,2024-05-03,0.388888888888889
985,2,2024-05-03,0.41025641025641
986,11,2024-05-03,0.620689655172414
987,19,2024-05-03,0.485714285714286
988,10,2024-05-04,0.5
989,5,2024-05-04,0.526315789473684
990,9,2024-05-04,0.388888888888889
991,12,2024-05-04,0.523809523809524
992,5,2024-05-04,0.526315789473684
993,14,2024-05-04,0.444444444444444
994,2,2024-05-04,0.425
995,5,2024-05-04,0.526315789473684
996,9,2024-05-04,0.388888888888889
997,16,2024-05-04,0.522727272727273
998,4,2024-05-04,0.607142857142857
999,17,2024-05-04,0.447368421052632
1000,19,2024-05-05,0.5
1001,13,2024-05-05,0.621621621621622
1002,8,2024-05-05,0.542857142857143
1003,4,2024-05-05,0.586206896551724
1004,12,2024-05-05,0.523809523809524
1005,11,2024-05-05,0.6
1006,2,2024-05-05,0.439024390243902
1007,7,2024-05-05,0.4
1008,14,2024-05-05,0.432432432432432
1009,20,2024-05-05,0.432432432432432
1010,15,2024-05-05,0.388888888888889
1011,2,2024-05-06,0.439024390243902
1012,4,2024-05-06,0.566666666666667
1013,6,2024-05-06,0.5
1014,1,2024-05-06,0.393939393939394
1015,18,2024-05-06,0.5
1016,5,2024-05-06,0.525
1017,1,2024-05-07,0.411764705882353
1018,7,2024-05-07,0.4
1019,10,2024-05-07,0.512820512820513
1020,7,2024-05-07,0.4
1021,20,2024-05-07,0.432432432432432
1022,15,2024-05-08,0.428571428571429
1023,2,2024-05-08,0.439024390243902
1024,11,2024-05-08,0.620689655172414
1025,1,2024-05-08,0.411764705882353
1026,18,2024-05-08,0.5
1027,13,2024-05-08,0.611111111111111
1028,4,2024-05-08,0.580645161290323
1029,16,2024-05-08,0.488372093023256
1030,11,2024-05-09,0.6
1031,7,2024-05-09,0.366666666666667
1032,17,2024-05-09,0.459459459459459
1033,7,2024-05-09,0.366666666666667
1034,8,2024-05-09,0.571428571428571
1035,6,2024-05-10,0.486486486486487
1036,20,2024-05-10,0.405405405405405
1037,10,2024-05-10,0.472222222222222
1038,4,2024-05-10,0.59375
1039,9,2024-05-10,0.382352941176471
1040,16,2024-05-10,0.477272727272727
1041,16,2024-05-10,0.477272727272727
1042,12,2024-05-11,0.540540540540541
1043,15,2024-05-11,0.428571428571429
1044,13,2024-05-11,0.594594594594595
1045,4,2024-05-11,0.575757575757576
1046,15,2024-05-11,0.428571428571429
1047,12,2024-05-11,0.540540540540541
1048,20,2024-05-11,0.394736842105263
1049,15,2024-05-12,0.432432432432432
1050,20,2024-05-12,0.421052631578947
1051,8,2024-05-12,0.555555555555556
1052,2,2024-05-12,0.452380952380952
1053,8,2024-05-12,0.555555555555556
1054,10,2024-05-12,0.459459459459459
1055,12,2024-05-12,0.538461538461538
1056,9,2024-05-12,0.371428571428571
1057,15,2024-05-12,0.432432432432432
1058,15,2024-05-12,0.432432432432432
1059,18,2024-05-13,0.514285714285714
1060,16,2024-05-13,0.478260869565217
1061,9,2024-05-13,0.4
1062,12,2024-05-13,0.55
1063,14,2024-05-13,0.441176470588235
1064,9,2024-05-14,0.388888888888889
1065,17,2024-05-14,0.444444444444444
1066,19,2024-05-14,0.545454545454545
1067,7,2024-05-14,0.375
1068,4,2024-05-14,0.545454545454545
1069,1,2024-05-15,0.4375
1070,19,2024-05-15,0.529411764705882
1071,1,2024-05-15,0.4375
1072,2,2024-05-15,0.476190476190476
1073,7,2024-05-15,0.393939393939394
1074,6,2024-05-15,0.527777777777778
1075,17,2024-05-15,0.459459459459459
1076,18,2024-05-16,0.470588235294118
1077,8,2024-05-16,0.552631578947368
1078,7,2024-05-16,0.382352941176471
1079,10,2024-05-16,0.459459459459459
1080,16,2024-05-17,0.478260869565217
1081,17,2024-05-17,0.447368421052632
1082,9,2024-05-17,0.378378378378378
1083,9,2024-05-17,0.378378378378378
1084,2,2024-05-17,0.476190476190476
1085,18,2024-05-18,0.485714285714286
1086,12,2024-05-18,0.55
1087,8,2024-05-18,0.552631578947368
1088,14,2024-05-18,0.424242424242424
1089,17,2024-05-18,0.435897435897436
1090,4,2024-05-19,0.517241379310345
1091,20,2024-05-19,0.432432432432432
1092,14,2024-05-19,0.411764705882353
1093,9,2024-05-19,0.368421052631579
1094,4,2024-05-19,0.517241379310345
1095,5,2024-05-19,0.5
1096,13,2024-05-19,0.59375
1097,8,2024-05-19,0.538461538461538
1098,16,2024-05-20,0.488372093023256
1099,17,2024-05-20,0.394736842105263
1100,3,2024-05-20,0.466666666666667
1101,4,2024-05-20,0.548387096774194
1102,1,2024-05-20,0.387096774193548
1103,3,2024-05-21,0.483870967741935
1104,4,2024-05-21,0.53125
1105,7,2024-05-21,0.382352941176471
1106,1,2024-05-21,0.375
1107,12,2024-05-21,0.536585365853659
1108,10,2024-05-21,0.473684210526316
1109,8,2024-05-22,0.552631578947368
1110,19,2024-05-22,0.548387096774194
1111,6,2024-05-22,0.527777777777778
1112,17,2024-05-22,0.41025641025641
1113,17,2024-05-22,0.41025641025641
1114,5,2024-05-22,0.46875
1115,20,2024-05-22,0.421052631578947
1116,8,2024-05-22,0.552631578947368
1117,3,2024-05-22,0.46875
1118,1,2024-05-22,0.34375
1119,10,2024-05-22,0.461538461538462
1120,17,2024-05-23,0.390243902439024
1121,4,2024-05-23,0.545454545454545
1122,13,2024-05-23,0.575757575757576
1123,5,2024-05-23,0.454545454545455
1124,6,2024-05-23,0.540540540540541
1125,14,2024-05-23,0.441176470588235
1126,4,2024-05-23,0.545454545454545
1127,16,2024-05-23,0.452380952380952
1128,19,2024-05-24,0.53125
1129,11,2024-05-24,0.565217391304348
1130,1,2024-05-24,0.363636363636364
1131,17,2024-05-24,0.404761904761905
1132,7,2024-05-24,0.411764705882353
1133,1,2024-05-24,0.363636363636364
1134,4,2024-05-25,0.588235294117647
1135,4,2024-05-25,0.588235294117647
1136,17,2024-05-25,0.395348837209302
1137,9,2024-05-25,0.416666666666667
1138,5,2024-05-25,0.470588235294118
1139,5,2024-05-25,0.470588235294118
1140,11,2024-05-25,0.583333333333333
1141,14,2024-05-25,0.457142857142857
1142,17,2024-05-25,0.395348837209302
1143,17,2024-05-26,0.4
1144,6,2024-05-26,0.540540540540541
1145,1,2024-05-26,0.382352941176471
1146,8,2024-05-26,0.55
1147,19,2024-05-26,0.580645161290323
1148,12,2024-05-26,0.564102564102564
1149,16,2024-05-26,0.465116279069767
1150,15,2024-05-27,0.484848484848485
1151,7,2024-05-27,0.4
1152,3,2024-05-28,0.46875
1153,16,2024-05-28,0.441860465116279
1154,17,2024-05-28,0.377777777777778
1155,8,2024-05-28,0.538461538461538
1156,20,2024-05-28,0.432432432432432
1157,10,2024-05-28,0.459459459459459
1158,15,2024-05-28,0.470588235294118
1159,19,2024-05-28,0.612903225806452
1160,14,2024-05-28,0.472222222222222
1161,20,2024-05-28,0.432432432432432
1162,18,2024-05-28,0.46875
1163,12,2024-05-29,0.575
1164,19,2024-05-29,0.612903225806452
1165,6,2024-05-29,0.526315789473684
1166,17,2024-05-29,0.409090909090909
1167,11,2024-05-29,0.583333333333333
1168,11,2024-05-30,0.6
1169,11,2024-05-30,0.6
1170,17,2024-05-30,0.422222222222222
1171,9,2024-05-30,0.416666666666667
1172,8,2024-05-30,0.55
1173,3,2024-05-30,0.454545454545455
1174,8,2024-05-30,0.55
1175,5,2024-05-30,0.457142857142857
1176,8,2024-05-30,0.55
1177,7,2024-05-30,0.382352941176471
1178,7,2024-05-30,0.382352941176471
1179,20,2024-05-31,0.394736842105263
1180,13,2024-05-31,0.548387096774194
1181,16,2024-05-31,0.431818181818182
1182,3,2024-05-31,0.454545454545455
1183,2,2024-05-31,0.473684210526316
1184,14,2024-05-31,0.486486486486487
1185,12,2024-05-31,0.552631578947368
1186,2,2024-05-31,0.473684210526316
1187,9,2024-05-31,0.432432432432432
1188,6,2024-05-31,0.512820512820513
1189,12,2024-05-31,0.552631578947368
1190,7,2024-05-31,0.388888888888889
1191,7,2024-05-31,0.388888888888889
1192,8,2024-05-31,0.595238095238095
1193,13,2024-05-31,0.548387096774194
1194,1,2024-05-31,0.352941176470588
1195,12,2024-06-01,0.525
1196,20,2024-06-01,0.384615384615385
1197,16,2024-06-01,0.444444444444444
1198,16,2024-06-01,0.444444444444444
1199,3,2024-06-02,0.46875
1200,10,2024-06-02,0.485714285714286
1201,6,2024-06-02,0.5
1202,7,2024-06-02,0.432432432432432
1203,15,2024-06-03,0.46875
1204,10,2024-06-03,0.472222222222222
1205,2,2024-06-03,0.473684210526316
1206,17,2024-06-03,0.4
1207,14,2024-06-03,0.472222222222222
1208,1,2024-06-03,0.333333333333333
1209,4,2024-06-03,0.516129032258065
1210,5,2024-06-03,0.411764705882353
1211,19,2024-06-03,0.612903225806452
1212,3,2024-06-03,0.46875
1213,2,2024-06-03,0.473684210526316
1214,14,2024-06-04,0.486486486486487
1215,20,2024-06-04,0.4
1216,5,2024-06-04,0.411764705882353
1217,11,2024-06-04,0.52
1218,1,2024-06-04,0.303030303030303
1219,8,2024-06-04,0.575
1220,12,2024-06-04,0.513513513513513
1221,20,2024-06-04,0.4
1222,5,2024-06-04,0.411764705882353
1223,2,2024-06-04,0.5
1224,12,2024-06-05,0.540540540540541
1225,19,2024-06-05,0.59375
1226,12,2024-06-05,0.540540540540541
1227,14,2024-06-05,0.5
1228,19,2024-06-05,0.59375
1229,4,2024-06-06,0.516129032258065
1230,1,2024-06-06,0.333333333333333
1231,20,2024-06-06,0.416666666666667
1232,14,2024-06-06,0.5
1233,3,2024-06-06,0.454545454545455
1234,16,2024-06-06,0.444444444444444
1235,20,2024-06-07,0.405405405405405
1236,18,2024-06-07,0.484848484848485
1237,17,2024-06-07,0.409090909090909
1238,16,2024-06-07,0.444444444444444
1239,6,2024-06-07,0.5
1240,19,2024-06-07,0.575757575757576
1241,20,2024-06-07,0.405405405405405
1242,4,2024-06-08,0.5
1243,1,2024-06-08,0.323529411764706
1244,17,2024-06-08,0.431818181818182
1245,6,2024-06-08,0.5
1246,16,2024-06-08,0.476190476190476
1247,13,2024-06-08,0.6
1248,14,2024-06-08,0.472222222222222
1249,20,2024-06-08,0.41025641025641
1250,11,2024-06-08,0.5
1251,13,2024-06-08,0.6
1252,1,2024-06-09,0.314285714285714
1253,5,2024-06-09,0.441176470588235
1254,1,2024-06-09,0.314285714285714
1255,8,2024-06-09,0.560975609756098
1256,17,2024-06-09,0.409090909090909
1257,9,2024-06-09,0.444444444444444
1258,8,2024-06-09,0.560975609756098
1259,20,2024-06-10,0.425
1260,4,2024-06-10,0.5
1261,10,2024-06-10,0.516129032258065
1262,17,2024-06-10,0.4
1263,9,2024-06-10,0.459459459459459
1264,14,2024-06-11,0.459459459459459
1265,18,2024-06-11,0.5
1266,14,2024-06-11,0.459459459459459
1267,3,2024-06-11,0.46875
1268,8,2024-06-12,0.595238095238095
1269,15,2024-06-12,0.448275862068966
1270,13,2024-06-12,0.612903225806452
1271,9,2024-06-13,0.459459459459459
1272,1,2024-06-13,0.323529411764706
1273,5,2024-06-13,0.454545454545455
1274,17,2024-06-13,0.391304347826087
1275,3,2024-06-13,0.4375
1276,19,2024-06-13,0.612903225806452
1277,18,2024-06-13,0.529411764705882
1278,19,2024-06-14,0.580645161290323
1279,14,2024-06-14,0.473684210526316
1280,2,2024-06-14,0.526315789473684
1281,4,2024-06-14,0.5
1282,12,2024-06-14,0.542857142857143
1283,6,2024-06-14,0.540540540540541
1284,12,2024-06-14,0.542857142857143
1285,2,2024-06-14,0.526315789473684
1286,20,2024-06-14,0.384615384615385
1287,4,2024-06-14,0.5
1288,16,2024-06-15,0.41025641025641
1289,9,2024-06-15,0.447368421052632
1290,14,2024-06-15,0.432432432432432
1291,13,2024-06-15,0.566666666666667
1292,13,2024-06-16,0.548387096774194
1293,4,2024-06-16,0.5
1294,10,2024-06-16,0.533333333333333
1295,15,2024-06-16,0.423076923076923
1296,15,2024-06-16,0.423076923076923
1297,9,2024-06-16,0.435897435897436
1298,6,2024-06-17,0.555555555555556
1299,7,2024-06-17,0.470588235294118
1300,2,2024-06-17,0.526315789473684
1301,11,2024-06-17,0.521739130434783
1302,11,2024-06-17,0.521739130434783
1303,7,2024-06-18,0.441176470588235
1304,11,2024-06-18,0.56
1305,20,2024-06-18,0.421052631578947
1306,17,2024-06-18,0.372093023255814
1307,3,2024-06-18,0.4375
1308,4,2024-06-18,0.484848484848485
1309,2,2024-06-18,0.526315789473684
1310,13,2024-06-19,0.580645161290323
1311,10,2024-06-19,0.533333333333333
1312,4,2024-06-19,0.484848484848485
1313,20,2024-06-19,0.447368421052632
1314,11,2024-06-19,0.576923076923077
1315,8,2024-06-19,0.625
1316,20,2024-06-19,0.447368421052632
1317,8,2024-06-19,0.625
1318,10,2024-06-20,0.548387096774194
1319,9,2024-06-20,0.425
1320,20,2024-06-20,0.45
1321,14,2024-06-20,0.416666666666667
1322,4,2024-06-20,0.454545454545455
1323,17,2024-06-20,0.425
1324,1,2024-06-20,0.342857142857143
1325,17,2024-06-21,0.439024390243902
1326,14,2024-06-21,0.441176470588235
1327,20,2024-06-21,0.463414634146341
1328,9,2024-06-21,0.435897435897436
1329,20,2024-06-21,0.463414634146341
1330,15,2024-06-21,0.464285714285714
1331,4,2024-06-21,0.441176470588235
1332,16,2024-06-21,0.378378378378378
1333,17,2024-06-21,0.439024390243902
1334,3,2024-06-21,0.419354838709677
1335,18,2024-06-21,0.5625
1336,3,2024-06-21,0.419354838709677
1337,13,2024-06-22,0.5625
1338,20,2024-06-22,0.439024390243902
1339,17,2024-06-22,0.441860465116279
1340,1,2024-06-22,0.333333333333333
1341,8,2024-06-22,0.609756097560976
1342,9,2024-06-22,0.435897435897436
1343,10,2024-06-22,0.53125
1344,15,2024-06-22,0.448275862068966
1345,17,2024-06-22,0.441860465116279
1346,8,2024-06-22,0.609756097560976
1347,4,2024-06-22,0.457142857142857
1348,10,2024-06-22,0.53125
1349,4,2024-06-23,0.472222222222222
1350,1,2024-06-23,0.324324324324324
1351,10,2024-06-23,0.515151515151515
1352,2,2024-06-23,0.542857142857143
1353,2,2024-06-23,0.542857142857143
1354,11,2024-06-23,0.592592592592593
1355,9,2024-06-23,0.45
1356,18,2024-06-23,0.575757575757576
1357,13,2024-06-23,0.575757575757576
1358,3,2024-06-24,0.419354838709677
1359,20,2024-06-24,0.439024390243902
1360,2,2024-06-24,0.513513513513513
1361,8,2024-06-24,0.609756097560976
1362,19,2024-06-24,0.518518518518518
1363,15,2024-06-24,0.433333333333333
1364,6,2024-06-24,0.517241379310345
1365,8,2024-06-24,0.609756097560976
1366,5,2024-06-24,0.4375
1367,4,2024-06-25,0.472222222222222
1368,12,2024-06-25,0.558823529411765
1369,18,2024-06-25,0.5625
1370,4,2024-06-25,0.472222222222222
1371,7,2024-06-25,0.5
1372,3,2024-06-25,0.451612903225806
1373,12,2024-06-25,0.558823529411765
1374,6,2024-06-26,0.551724137931034
1375,19,2024-06-26,0.535714285714286
1376,18,2024-06-26,0.545454545454545
1377,17,2024-06-26,0.466666666666667
1378,1,2024-06-26,0.351351351351351
1379,14,2024-06-26,0.4375
1380,11,2024-06-26,0.62962962962963
1381,4,2024-06-27,0.5
1382,6,2024-06-27,0.551724137931034
1383,11,2024-06-27,0.642857142857143
